quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0.006387008304035774,Rise-Time>=5.35,114.0,2278.0,72.0,1148.0,2164.0,0.05004389815627744,0.9499561018437226,0.0627177700348432,0.9372822299651568,0.631578947368421,0.49722735674676527,0.5039508340649693,1.2532550889418668
0.0033141373646152317,Amplitude>=0.50,114.0,2278.0,65.0,1148.0,2164.0,0.05004389815627744,0.9499561018437226,0.05662020905923345,0.9433797909407665,0.5701754385964912,0.5004621072088724,0.5039508340649693,1.1314108441836297
0.003282148365747567,Events==2.0,259.0,2278.0,138.0,1148.0,2019.0,0.11369622475856014,0.8863037752414399,0.12020905923344948,0.8797909407665505,0.5328185328185329,0.5002476473501734,0.5039508340649693,1.0572827680841619
0.0028751558018408666,Latency: [1.84:2.11[,114.0,2278.0,64.0,1148.0,2164.0,0.05004389815627744,0.9499561018437226,0.05574912891986063,0.9442508710801394,0.5614035087719298,0.5009242144177449,0.5039508340649693,1.1140045235038816
0.0027510539026193207,Events==0.0 AND Rise-Time>=5.35,59.0,2278.0,36.0,1148.0,2219.0,0.025899912203687446,0.9741000877963125,0.0313588850174216,0.9686411149825784,0.6101694915254238,0.5011266336187472,0.5039508340649693,1.2107718655879052
